frag_group,first_scan,med_fragmz,med_premz,med_int,rt,compound_name
4,109318,68.04943466186523,230.09555,21.51529403636095,11.30487875,Ergothioneine
3,109318,69.05720520019531,230.09555,31.876413068311262,11.30487875,Ergothioneine
5,109318,100.02147674560547,230.09555,19.5320722830731,11.30487875,Ergothioneine
1,109318,127.0323371887207,230.09555,100,11.30487875,Ergothioneine
4,41138,43.054222106933594,232.1539,3.1796865004633696,4.617171375,Butyrylcarnitine
3,41138,57.0334587097168,232.1539,3.9050868442499818,4.617171375,Butyrylcarnitine
2,41138,60.08067321777344,232.1539,7.691766581080122,4.617171375,Butyrylcarnitine
5,41138,71.04905700683594,232.1539,2.4760911561521617,4.617171375,Butyrylcarnitine
1,41138,85.02833557128906,232.1539,100,4.617171375,Butyrylcarnitine
6,41138,86.0314826965332,232.15391,0.6591374587638714,4.614210249999999,Butyrylcarnitine
8,41138,91.45585250854492,232.15391,1.0060667231716125,4.614210249999999,Butyrylcarnitine
7,43819,144.10205078125,232.153875,1.4025225118044147,4.617171375,Butyrylcarnitine
2,102358,74.00581741333008,241.03104,61.997166528415455,10.9593876833335,L-Cystine
1,102358,74.02359390258789,241.03104,100,10.9593876833335,L-Cystine
3,102358,120.01138305664063,241.03104,41.36318391556938,10.9593876833335,L-Cystine
9,79575,68.04935073852539,241.12922,7.421928833050129,8.310695375,Anserine
5,79969,95.06040954589844,241.12926499999998,10.453108077173276,8.294414958333501,Anserine
2,79575,96.06816101074219,241.12926,29.801959655878775,8.3054122333335,Anserine
6,79575,97.07590866088867,241.12926,11.434842759745681,8.3054122333335,Anserine
1,79575,109.07598114013672,241.12926,100,8.3054122333335,Anserine
8,79575,124.08685684204102,241.12924,4.576635778826781,8.302495008333501,Anserine
3,79575,126.10248565673828,241.12926,21.53026029468796,8.3054122333335,Anserine
7,79575,153.0660400390625,241.12922,10.201538611773,8.310695375,Anserine
4,79575,170.09241485595703,241.12926,12.384157243543065,8.3054122333335,Anserine
3,80633,52.01818084716797,244.09256,20.076247713236704,8.3932622333335,Cytidine
4,82561,52.01861000061035,244.09267,18.689384752831373,8.4634564166665,Cytidine
6,80678,67.028839111328125,244.09256,10.678411893906675,8.399952025000001,Cytidine
5,81122,68.01317596435547,244.09259500000002,6.839300295281531,8.404219791667,Cytidine
7,80633,69.04479217529297,244.09255000000002,4.6334580997502535,8.397363525,Cytidine
2,80633,95.02399063110352,244.09257,27.071627123827298,8.400657941667,Cytidine
1,80633,112.05046844482422,244.09257,100,8.400657941667,Cytidine
6,85768,44.049537658691406,252.10772,44.632801410170146,9.13725625,Muramic acid
2,85768,56.049428939819336,252.10776,32.31582237579747,9.169205883333,Muramic acid
1,85768,70.06492614746094,252.10772,36.870787532315525,9.13725625,Muramic acid
3,85768,72.04431533813477,252.107705,83.09058977821391,9.169205883333,Muramic acid
4,85768,84.04437255859375,252.10767,53.956359128681484,9.1558708,Muramic acid
5,85768,98.05986404418945,252.10772,29.856020400318087,9.13725625,Muramic acid
4,34878,45.0334587097168,252.10897,5.806478925455785,3.6618369250000002,Deoxyadenosine
5,34297,67.02897262573242,252.10886499999998,4.0452959900907075,3.641459158333,Deoxyadenosine
7,34297,73.02826309204102,252.10886499999998,3.95813538996729,3.641459158333,Deoxyadenosine
3,34297,92.02425765991211,252.10885,5.781081175691741,3.641459158333,Deoxyadenosine
6,34878,94.0399398803711,252.10897,3.3320094095005834,3.6618369250000002,Deoxyadenosine
8,34297,99.043853759765625,252.10877,3.2234419748173027,3.6077719416665,Deoxyadenosine
2,34297,119.03507614135742,252.10885,16.211580324009336,3.641459158333,Deoxyadenosine
1,34297,136.06165313720703,252.10885,100,3.641459158333,Deoxyadenosine
1,97546,58.06499099731445,255.10721,23.03047920903316,10.148609816667,2-O-alpha-D-Glucosylglycerol
2,97817,67.04148864746094,255.10738,42.43240144780063,10.15337165,2-O-alpha-D-Glucosylglycerol
7,110462,44.04950141906738,258.10986,6.527637055560507,11.3675736333335,Glycerophosphocholine
5,109998,45.03346252441406,258.10977,15.30858499055337,11.373302816667,Glycerophosphocholine
10,111353,45.03388214111328,258.10983,10.329473765082614,11.326515033333,Glycerophosphocholine
13,110462,45.057167053222656,258.10986,3.2926428747456526,11.3675736333335,Glycerophosphocholine
11,109998,58.06503677368164,258.109755,7.210923202052378,11.366086041667,Glycerophosphocholine
4,109998,60.080692291259766,258.109785,37.3878631533389,11.3671711333335,Glycerophosphocholine
6,109998,71.07281494140625,258.109785,6.915831187814339,11.3671711333335,Glycerophosphocholine
3,109998,86.09635925292969,258.109785,59.511210124766706,11.3671711333335,Glycerophosphocholine
9,109998,98.98406982421875,258.109785,6.409496491404958,11.3671711333335,Glycerophosphocholine
1,109998,104.10687255859375,258.109785,100,11.3671711333335,Glycerophosphocholine
2,109998,124.99971008300781,258.109785,52.62146902705876,11.3671711333335,Glycerophosphocholine
12,109998,166.06250762939453,258.109785,5.006163484617224,11.3671711333335,Glycerophosphocholine
8,109998,184.07320404052734,258.109785,9.144976754450877,11.3671711333335,Glycerophosphocholine
3,17757,147.06778717041016,260.16446,5.889839869958871,1.917938725,2-Heptyl-3-hydroxy-quinolone
1,17655,175.0626983642578,260.16446,100,1.917938725,2-Heptyl-3-hydroxy-quinolone
2,17655,260.16448974609375,260.16446,76.79160563964899,1.917938725,2-Heptyl-3-hydroxy-quinolone
12,76240,43.01778030395508,262.127975,1.6412556100439653,8.077889908332999,O-Methylmalonyl-L-carnitine
14,76240,44.0494270324707,262.12800500000003,1.2336074129440169,8.0804519666665,O-Methylmalonyl-L-carnitine
10,76240,45.03347969055176,262.12800500000003,2.1376377477199977,8.0804519666665,O-Methylmalonyl-L-carnitine
5,76240,57.03341484069824,262.127975,8.02657488191769,8.077889908332999,O-Methylmalonyl-L-carnitine
4,76240,58.0650749206543,262.127975,11.072508787799123,8.077889908332999,O-Methylmalonyl-L-carnitine
3,76240,59.072866439819336,262.127975,16.50654164598963,8.077889908332999,O-Methylmalonyl-L-carnitine
2,76240,60.08069610595703,262.127975,19.651320237429136,8.077889908332999,O-Methylmalonyl-L-carnitine
11,76240,73.02835464477539,262.127975,3.4689719720368446,8.077889908332999,O-Methylmalonyl-L-carnitine
8,76240,84.08071517944336,262.127975,2.0831039787157755,8.077889908332999,O-Methylmalonyl-L-carnitine
1,76240,85.0283203125,262.127975,100,8.077889908332999,O-Methylmalonyl-L-carnitine
16,76240,86.03149795532227,262.12802,0.3331957245571522,8.069286975,O-Methylmalonyl-L-carnitine
9,76240,101.02322769165039,262.127975,3.226161865285019,8.077889908332999,O-Methylmalonyl-L-carnitine
7,76240,103.03881072998047,262.127975,4.855400013469891,8.077889908332999,O-Methylmalonyl-L-carnitine
13,76240,129.07835388183594,262.12800500000003,1.3281197161199483,8.0804519666665,O-Methylmalonyl-L-carnitine
6,76240,144.1017837524414,262.127975,6.296321294370561,8.077889908332999,O-Methylmalonyl-L-carnitine
15,76717,162.11237335205078,262.12796,1.0721472337443014,8.069028124999999,O-Methylmalonyl-L-carnitine
4,43986,55.01782417297363,268.10371499999997,2.793046914055814,4.5750110916665,Adenosine
3,43485,57.033424377441406,268.10373,3.860897957953105,4.640119275,Adenosine
2,43986,119.03507614135742,268.10371499999997,5.8076060549660316,4.5750110916665,Adenosine
1,43485,136.06168365478516,268.1037,100,4.632440108333,Adenosine
3,72501,43.029043197631836,268.10380499999997,54.4160548784104,7.5461428250000004,Deoxyguanosine
5,72501,55.02899742126465,268.10380499999997,51.12582871796724,7.5461428250000004,Deoxyguanosine
6,72507,80.02423095703125,268.10367,17.62006666825111,7.569065358333001,Deoxyguanosine
4,72501,110.03482437133789,268.10380499999997,44.01350877957904,7.5461428250000004,Deoxyguanosine
2,72501,135.03013610839844,268.10380499999997,93.71960841202078,7.5461428250000004,Deoxyguanosine
1,72501,152.056640625,268.10380499999997,94.14139803082271,7.5461428250000004,Deoxyguanosine
2,66941,55.02903175354004,269.08792,64.0944578929701,7.0518767166669996,Inosine
3,66941,82.03985214233398,269.08792,20.001374110108358,7.0479806499999995,Inosine
5,67311,92.0242691040039,269.08786,9.581567211492647,7.05546645,Inosine
4,66941,110.03480911254883,269.08792,20.14463276765339,7.0518767166669996,Inosine
1,66941,137.04576873779297,269.08792,100,7.0518767166669996,Inosine
5,87346,43.0289363861084,284.09897,12.502865340268277,9.106769983332999,Guanosine
3,87346,55.029056549072266,284.09895500000005,19.351919376987908,9.1113385833335,Guanosine
7,87953,80.0242691040039,284.09885,4.256501988519261,9.0977357166665,Guanosine
4,87764,110.03482055664063,284.09888,19.35276131817034,9.106373683333,Guanosine
6,88651,110.03584289550781,284.09879,14.018480692480207,9.071756616667,Guanosine
2,87346,135.03018188476563,284.09895500000005,35.81386665802076,9.1113385833335,Guanosine
1,87346,152.056640625,284.09891,100,9.1045336416665,Guanosine
3,86483,41.03857231140137,290.134625,5.114762942937898,9.0289289333335,Ophthalmic acid
1,86483,58.06509208679199,290.13452,100,9.0131826,Ophthalmic acid
2,86483,84.04434585571289,290.13452,21.539737298582132,9.0131826,Ophthalmic acid
4,130001,70.02856063842773,291.12976,4.219216194414468,13.417141766667001,L-Arginosuccinic acid
1,130001,70.0650405883789,291.12973,100,13.418394775,L-Arginosuccinic acid
5,131258,71.049072265625,291.12976,3.2153727701852644,13.427383225,L-Arginosuccinic acid
2,130001,88.03922271728516,291.12973,11.94020366620503,13.418394775,L-Arginosuccinic acid
3,130001,116.07041549682617,291.12973,6.941673373572067,13.418394775,L-Arginosuccinic acid
3,39498,84.04432678222656,294.11838,42.58236752554492,4.2996964666665,N-Acetylmuramic acid
2,39498,96.04435348510742,294.118335,43.675110073017066,4.383337241666499,N-Acetylmuramic acid
4,39498,98.05983352661133,294.11838,18.6428901000817,4.2996964666665,N-Acetylmuramic acid
1,39498,138.0549774169922,294.11832,100,4.3936955916665,N-Acetylmuramic acid
4,63971,77.03860092163086,295.12875,3.619616382877646,6.718279841667,Glutamylphenylalanine
2,63971,84.044342041015625,295.12881,46.773363122241804,6.7443413833335,Glutamylphenylalanine
3,63971,103.05416870117188,295.12881,18.154104807734306,6.7443413833335,Glutamylphenylalanine
1,63971,120.08072662353516,295.12881,100,6.7443413833335,Glutamylphenylalanine
3,102360,58.994998931884766,308.091045,45.00676588597063,10.631114541666498,Glutathione
1,102360,76.02149200439453,308.091045,100,10.631114541666498,Glutathione
2,102360,84.04435729980469,308.091045,77.91906983574927,10.631114541666498,Glutathione
4,103332,116.01636505126953,308.09098500000005,15.164294507524344,10.66142675,Glutathione
3,116075,41.03842353820801,343.12332000000004,57.199269407859745,11.944200508333001,Lactose
4,116075,55.05424880981445,343.12334999999996,34.2952798208854,11.979048916667,Lactose
1,116357,57.06992530822754,343.12330499999996,84.5648152834834,11.95083825,Lactose
2,116938,71.08552551269531,343.12329,43.40980648167146,11.95969425,Lactose
4,97560,42.03376770019531,345.07806,29.44138413998969,10.244272091667,Thiamine monophosphate
3,97560,81.04465103149414,345.078015,51.654073921660995,10.249681366667,Thiamine monophosphate
1,97560,122.07123565673828,345.078015,100,10.249681366667,Thiamine monophosphate
2,97560,126.03712844848633,345.078015,50.46954592031691,10.249681366667,Thiamine monophosphate
6,89508,55.01779747009277,355.0741,15.01905943018454,9.3215453833335,"Cys-Gly, oxidized"
7,88902,74.00602340698242,355.07414500000004,7.829977907714284,9.279292058332999,"Cys-Gly, oxidized"
2,88902,76.02149200439453,355.0741,25.76618722944363,9.3044673083335,"Cys-Gly, oxidized"
1,88902,85.03959655761719,355.0741,100,9.3044673083335,"Cys-Gly, oxidized"
5,88902,113.03455352783203,355.0741,14.261968183239773,9.3044673083335,"Cys-Gly, oxidized"
4,89508,130.04984283447266,355.07416,12.646557291735165,9.3004894416665,"Cys-Gly, oxidized"
3,88902,131.0450897216797,355.0741,21.110320085342018,9.3044673083335,"Cys-Gly, oxidized"
1,79924,88.02149963378906,385.1286,100,8.337368691666502,S-Adenosylhomocysteine
3,80138,134.02690887451172,385.1286,15.917789200593152,8.331786991666501,S-Adenosylhomocysteine
2,79924,136.0617218017578,385.1286,75.07892148662795,8.337368691666502,S-Adenosylhomocysteine
3,122371,56.04945755004883,399.14441,47.40144871639098,12.682282924999999,S-Adenosylmethionine
4,123052,61.01061248779297,399.14426,12.766832126391169,12.6663921083335,S-Adenosylmethionine
2,122371,97.02835845947266,399.14441,72.31504525114823,12.682282924999999,S-Adenosylmethionine
1,122371,136.06175994873047,399.14441,100,12.682282924999999,S-Adenosylmethionine
4,111637,42.033823013305664,425.04422,29.86016167608225,11.5696443833335,Thiamine diphosphate
5,112639,54.03386306762695,425.044175,8.138250926459772,11.563112675,Thiamine diphosphate
2,111637,81.04470443725586,425.04428,61.535225284982765,11.5778139583335,Thiamine diphosphate
1,111637,122.0711898803711,425.04428,100,11.5778139583335,Thiamine diphosphate
3,111637,126.03714370727539,425.04428,40.00908600203117,11.5778139583335,Thiamine diphosphate
3,96631,43.01784896850586,425.17633,12.61402443975548,10.032371158333,Chitobiose
2,96631,84.04425430297852,425.17642,54.32336932303975,10.028599825,Chitobiose
5,96631,96.04425430297852,425.17633,8.927248244562891,10.032371158333,Chitobiose
4,96729,97.02835845947266,425.17649500000005,18.280148773073407,10.028599825,Chitobiose
1,96631,136.0617218017578,425.17642,100,10.028599825,Chitobiose
5,72979,43.017887115478516,457.11170500000003,45.6108762401538,7.631464891667001,Riboflavin-5-phosphate
3,72979,45.0334358215332,457.11170500000003,60.77464640837398,7.631464891667001,Riboflavin-5-phosphate
6,72979,53.038557052612305,457.11170500000003,19.218932350260378,7.755284466666501,Riboflavin-5-phosphate
9,72031,57.033538818359375,457.11164499999995,20.295335597068583,7.766281375,Riboflavin-5-phosphate
4,72031,69.03347396850586,457.111675,25.361898520819395,7.766281375,Riboflavin-5-phosphate
8,72031,81.03335952758789,457.11166,21.802637452750993,7.7062431916665,Riboflavin-5-phosphate
7,73869,98.98406982421875,457.11170500000003,35.08925187735018,7.8154157416665,Riboflavin-5-phosphate
1,72031,172.08679962158203,457.111675,100,7.766281375,Riboflavin-5-phosphate
2,72031,198.06616973876953,457.111675,45.6953476715708,7.766281375,Riboflavin-5-phosphate
1,15022,55.05415916442871,533.32556,43.96671410655388,1.6643452833335,Sodium taurocholate
3,14848,119.0855941772461,533.32556,23.479103951140992,1.6732423333335,Sodium taurocholate
2,14937,126.02175903320313,533.32538,69.68921776104402,1.647301325,Sodium taurocholate
15,140946,58.99501991271973,613.15903,14.506809451881239,14.5361976416665,Glutathione disulfide
14,139756,74.00577545166016,613.1593,17.68472667024777,14.533849475,Glutathione disulfide
2,139756,76.02153396606445,613.15906,55.266879794402136,14.533849475,Glutathione disulfide
22,141399,83.0597152709961,613.15906,2.6781809830893697,14.57642475,Glutathione disulfide
12,140433,83.06044006347656,613.159,21.323792877472417,14.527581633333,Glutathione disulfide
4,139756,84.04435348510742,613.15906,64.9661722227087,14.533849475,Glutathione disulfide
3,139756,85.03960418701172,613.15906,90.84049801458804,14.533849475,Glutathione disulfide
20,139756,99.055206298828125,613.1593,7.783298135083447,14.540117316667,Glutathione disulfide
21,141081,99.05644226074219,613.1593,8.69636996085469,14.4751342,Glutathione disulfide
18,140946,107.06035995483398,613.15903,12.079253544490387,14.5361976416665,Glutathione disulfide
9,139756,109.07600021362305,613.1593,19.247716562572883,14.533849475,Glutathione disulfide
19,140946,112.03917694091797,613.15903,11.97221637480799,14.5361976416665,Glutathione disulfide
16,139756,116.01645278930664,613.1593,14.807991733196271,14.533849475,Glutathione disulfide
11,139756,130.04975128173828,613.15906,23.4014051711044,14.533849475,Glutathione disulfide
10,140846,131.04458618164063,613.15894,71.53123977145417,14.507849633333,Glutathione disulfide
6,139756,131.04518127441406,613.1593,29.259102700823743,14.540117316667,Glutathione disulfide
5,139756,131.99364471435547,613.15924,20.31050506395946,14.533134700000002,Glutathione disulfide
8,139756,139.0325164794922,613.1593,18.60915833889196,14.533849475,Glutathione disulfide
7,139756,153.06583404541016,613.15906,14.337315988228585,14.533849475,Glutathione disulfide
17,140433,159.02217864990234,613.159,10.134442046590209,14.534101066666501,Glutathione disulfide
1,139756,185.037841796875,613.15906,98.36856285510969,14.533849475,Glutathione disulfide
13,139756,231.04359436035156,613.1593,22.444714908129292,14.533849475,Glutathione disulfide
